name,date,Green,Red,NIR,SWIR,NDVI,EVI2,SAVI,OSAVI,GNDVI,CIgreen,MSI,NDWI_SWIR,NDWI_Green,RVI,,LMI,NDVI,EVI2,SAVI,OSAVI,GNDVI,CIgreen,MSI,NDWI_SWIR,NDWI_Green,RVI,
27.000000 ,41991.000000 ,0.197636 ,0.213080 ,0.353581 ,0.231517 ,0.247945 ,0.188341 ,0.197580 ,0.193351 ,0.282909 ,0.789046 ,0.654778 ,0.208621 ,(0.282909),1.659380 ,,(0.083971),,,,,,,,,,,
27.000000 ,41992.000000 ,0.194030 ,0.209479 ,0.346435 ,0.231970 ,0.246361 ,0.185156 ,0.194555 ,0.191301 ,0.281988 ,0.785469 ,0.669593 ,0.197897 ,(0.281988),1.653789 ,,(0.079370),,,,,,,,,,,
27.000000 ,41993.000000 ,0.207082 ,0.218233 ,0.356639 ,0.234082 ,0.240760 ,0.184012 ,0.193148 ,0.188340 ,0.265302 ,0.722206 ,0.656356 ,0.207470 ,(0.265302),1.634213 ,,(0.078807),,,,,,,,,,,
27.000000 ,41994.000000 ,0.199083 ,0.213109 ,0.353878 ,0.235171 ,0.248276 ,0.188664 ,0.197897 ,0.193634 ,0.279939 ,0.777541 ,0.664553 ,0.201524 ,(0.279939),1.660550 ,,(0.078699),,,,,,,,,,,
27.000000 ,41995.000000 ,0.191019 ,0.203738 ,0.346070 ,0.232448 ,0.258875 ,0.193908 ,0.203368 ,0.200521 ,0.288687 ,0.811701 ,0.671679 ,0.196402 ,(0.288687),1.698600 ,,(0.073680),,,,,,,,,,,
27.000000 ,41996.000000 ,0.186701 ,0.198848 ,0.343727 ,0.234980 ,0.267021 ,0.198904 ,0.208444 ,0.206211 ,0.296036 ,0.841055 ,0.683624 ,0.187914 ,(0.296036),1.728591 ,,(0.067958),,,,,,,,,,,
27.000000 ,41997.000000 ,0.183740 ,0.194249 ,0.335528 ,0.233081 ,0.266677 ,0.196034 ,0.205791 ,0.204819 ,0.292312 ,0.826103 ,0.694669 ,0.180171 ,(0.292312),1.727313 ,,(0.062428),,,,,,,,,,,
27.000000 ,41998.000000 ,0.180255 ,0.186720 ,0.332279 ,0.228717 ,0.280461 ,0.204390 ,0.214268 ,0.214373 ,0.296612 ,0.843379 ,0.688329 ,0.184603 ,(0.296612),1.779557 ,,(0.057435),,,,,,,,,,,
27.000000 ,41999.000000 ,0.190490 ,0.198264 ,0.336512 ,0.240534 ,0.258516 ,0.190703 ,0.200403 ,0.198982 ,0.277079 ,0.766555 ,0.714788 ,0.166325 ,(0.277079),1.697294 ,,(0.053078),,,,,,,,,,,
27.000000 ,42000.000000 ,0.183975 ,0.193358 ,0.333415 ,0.237503 ,0.265878 ,0.194797 ,0.204608 ,0.203935 ,0.288835 ,0.812286 ,0.712335 ,0.167996 ,(0.288835),1.724342 ,,(0.055200),,,,,,,,,,,
27.000000 ,42001.000000 ,0.187741 ,0.198487 ,0.335012 ,0.246077 ,0.255907 ,0.188428 ,0.198151 ,0.196865 ,0.281723 ,0.784442 ,0.734532 ,0.153049 ,(0.281723),1.687835 ,,(0.050962),,,,,,,,,,,
27.000000 ,42002.000000 ,0.181708 ,0.189042 ,0.328903 ,0.243419 ,0.270032 ,0.196148 ,0.206094 ,0.206302 ,0.288272 ,0.810062 ,0.740093 ,0.149364 ,(0.288272),1.739846 ,,(0.043024),,,,,,,,,,,
27.000000 ,42003.000000 ,0.177388 ,0.184913 ,0.326947 ,0.241988 ,0.277484 ,0.200528 ,0.210553 ,0.211403 ,0.296546 ,0.843114 ,0.740146 ,0.149329 ,(0.296546),1.768106 ,,(0.042371),,,,,,,,,,,
27.000000 ,42004.000000 ,0.171041 ,0.176042 ,0.320500 ,0.238955 ,0.290929 ,0.207198 ,0.217439 ,0.220029 ,0.304062 ,0.873820 ,0.745568 ,0.145759 ,(0.304062),1.820591 ,,(0.035481),,,,,,,,,,,
27.000000 ,42005.000000 ,0.164208 ,0.167666 ,0.316201 ,0.235006 ,0.306976 ,0.216071 ,0.226457 ,0.230693 ,0.316382 ,0.925612 ,0.743216 ,0.147305 ,(0.316382),1.885904 ,,(0.031882),,,,,,,,,,,
27.000000 ,42006.000000 ,0.162254 ,0.164209 ,0.310769 ,0.232309 ,0.308561 ,0.214913 ,0.225482 ,0.230811 ,0.313969 ,0.915321 ,0.747529 ,0.144473 ,(0.313969),1.892518 ,,(0.028115),,,,,,,,,,,
27.000000 ,42007.000000 ,0.157885 ,0.160865 ,0.307276 ,0.230284 ,0.312751 ,0.216156 ,0.226844 ,0.233087 ,0.321161 ,0.946206 ,0.749435 ,0.143226 ,(0.321161),1.910153 ,,(0.028531),,,,,,,,,,,
27.000000 ,42008.000000 ,0.155612 ,0.156882 ,0.304371 ,0.230225 ,0.319756 ,0.219361 ,0.230150 ,0.237404 ,0.323400 ,0.955958 ,0.756397 ,0.138695 ,(0.323400),1.940120 ,,(0.022739),,,,,,,,,,,
27.000000 ,42009.000000 ,0.184182 ,0.194231 ,0.326079 ,0.245887 ,0.253403 ,0.183916 ,0.193835 ,0.193806 ,0.278087 ,0.770416 ,0.754071 ,0.140205 ,(0.278087),1.678821 ,,(0.044494),,,,,,,,,,,
27.000000 ,42010.000000 ,0.192937 ,0.203508 ,0.332472 ,0.246562 ,0.240612 ,0.177061 ,0.186727 ,0.185298 ,0.265574 ,0.723214 ,0.741604 ,0.148366 ,(0.265574),1.633701 ,,(0.050450),,,,,,,,,,,
27.000000 ,42011.000000 ,0.187334 ,0.196465 ,0.327892 ,0.241071 ,0.250645 ,0.182598 ,0.192453 ,0.192045 ,0.272807 ,0.750303 ,0.735214 ,0.152596 ,(0.272807),1.668961 ,,(0.049525),,,,,,,,,,,
27.000000 ,42012.000000 ,0.184215 ,0.192833 ,0.325138 ,0.242023 ,0.255430 ,0.184997 ,0.194954 ,0.195149 ,0.276669 ,0.764987 ,0.744372 ,0.146545 ,(0.276669),1.686113 ,,(0.045402),,,,,,,,,,,
27.000000 ,42013.000000 ,0.179270 ,0.187059 ,0.319675 ,0.239308 ,0.261707 ,0.187457 ,0.197593 ,0.198904 ,0.281404 ,0.783205 ,0.748599 ,0.143773 ,(0.281404),1.708953 ,,(0.042314),,,,,,,,,,,
27.000000 ,42014.000000 ,0.173860 ,0.180552 ,0.315433 ,0.235460 ,0.271945 ,0.192824 ,0.203137 ,0.205616 ,0.289341 ,0.814290 ,0.746465 ,0.145171 ,(0.289341),1.747046 ,,(0.040259),,,,,,,,,,,
27.000000 ,42015.000000 ,0.172125 ,0.177794 ,0.312459 ,0.238286 ,0.274685 ,0.193577 ,0.203986 ,0.207097 ,0.289596 ,0.815299 ,0.762613 ,0.134679 ,(0.289596),1.757423 ,,(0.033437),,,,,,,,,,,
27.000000 ,42016.000000 ,0.176820 ,0.182764 ,0.314932 ,0.237770 ,0.265559 ,0.188427 ,0.198710 ,0.200956 ,0.280858 ,0.781091 ,0.754988 ,0.139609 ,(0.280858),1.723161 ,,(0.037356),,,,,,,,,,,
27.000000 ,42017.000000 ,0.176029 ,0.183369 ,0.316976 ,0.241993 ,0.267029 ,0.190100 ,0.200341 ,0.202329 ,0.285893 ,0.800702 ,0.763441 ,0.134147 ,(0.285893),1.728622 ,,(0.036432),,,,,,,,,,,
27.000000 ,42018.000000 ,0.194974 ,0.205763 ,0.342301 ,0.258369 ,0.249127 ,0.185904 ,0.195414 ,0.192833 ,0.274212 ,0.755626 ,0.754802 ,0.139730 ,(0.274212),1.663568 ,,(0.045101),,,,,,,,,,,
27.000000 ,42019.000000 ,0.197623 ,0.207167 ,0.338001 ,0.256369 ,0.239988 ,0.178228 ,0.187769 ,0.185536 ,0.262082 ,0.710329 ,0.758487 ,0.137341 ,(0.262082),1.631537 ,,(0.043650),,,,,,,,,,,
27.000000 ,42020.000000 ,0.192158 ,0.200654 ,0.329783 ,0.251492 ,0.243439 ,0.178222 ,0.187972 ,0.187025 ,0.263679 ,0.716207 ,0.762599 ,0.134688 ,(0.263679),1.643540 ,,(0.040860),,,,,,,,,,,
27.000000 ,42021.000000 ,0.184303 ,0.189364 ,0.320538 ,0.243012 ,0.257253 ,0.184750 ,0.194831 ,0.195810 ,0.269858 ,0.739195 ,0.758137 ,0.137568 ,(0.269858),1.692706 ,,(0.036113),,,,,,,,,,,
27.000000 ,42022.000000 ,0.179334 ,0.183026 ,0.317730 ,0.241499 ,0.269002 ,0.191668 ,0.201903 ,0.203864 ,0.278425 ,0.771715 ,0.760076 ,0.136314 ,(0.278425),1.735984 ,,(0.032079),,,,,,,,,,,
27.000000 ,42023.000000 ,0.173481 ,0.177198 ,0.312295 ,0.239643 ,0.275994 ,0.194376 ,0.204797 ,0.208004 ,0.285758 ,0.800173 ,0.767362 ,0.131630 ,(0.285758),1.762407 ,,(0.028982),,,,,,,,,,,
27.000000 ,42024.000000 ,0.176314 ,0.180977 ,0.313910 ,0.242509 ,0.268613 ,0.190094 ,0.200424 ,0.202986 ,0.280679 ,0.780402 ,0.772543 ,0.128322 ,(0.280679),1.734529 ,,(0.029699),,,,,,,,,,,
27.000000 ,42025.000000 ,0.171736 ,0.175364 ,0.308717 ,0.239968 ,0.275476 ,0.192752 ,0.203265 ,0.207044 ,0.285108 ,0.797626 ,0.777307 ,0.125298 ,(0.285108),1.760433 ,,(0.025921),,,,,,,,,,,
27.000000 ,42026.000000 ,0.168084 ,0.172707 ,0.306771 ,0.241259 ,0.279605 ,0.194717 ,0.205310 ,0.209646 ,0.292063 ,0.825110 ,0.786446 ,0.119541 ,(0.292063),1.776253 ,,(0.024068),,,,,,,,,,,
27.000000 ,42027.000000 ,0.163733 ,0.167790 ,0.301386 ,0.237281 ,0.284745 ,0.195993 ,0.206767 ,0.212334 ,0.295951 ,0.840710 ,0.787300 ,0.119006 ,(0.295951),1.796206 ,,(0.022385),,,,,,,,,,,
27.000000 ,42028.000000 ,0.179882 ,0.187813 ,0.317118 ,0.243508 ,0.256085 ,0.182854 ,0.193006 ,0.194464 ,0.276129 ,0.762923 ,0.767879 ,0.131299 ,(0.276129),1.688478 ,,(0.037280),,,,,,,,,,,
27.000000 ,42029.000000 ,0.195528 ,0.205572 ,0.332199 ,0.241023 ,0.235468 ,0.173408 ,0.183028 ,0.181475 ,0.258982 ,0.698988 ,0.725538 ,0.159059 ,(0.258982),1.615978 ,,(0.055586),,,,,,,,,,,
27.000000 ,42030.000000 ,0.211973 ,0.230168 ,0.350473 ,0.257841 ,0.207193 ,0.158056 ,0.166991 ,0.162433 ,0.246247 ,0.653389 ,0.735693 ,0.152277 ,(0.246247),1.522682 ,,(0.064827),,,,,,,,,,,
27.000000 ,42031.000000 ,0.219245 ,0.238132 ,0.353762 ,0.256651 ,0.195355 ,0.150147 ,0.158847 ,0.153784 ,0.234756 ,0.613547 ,0.725491 ,0.159091 ,(0.234756),1.485569 ,,(0.070029),,,,,,,,,,,
27.000000 ,42032.000000 ,0.233226 ,0.259898 ,0.371792 ,0.261792 ,0.177133 ,0.140179 ,0.148309 ,0.141335 ,0.229027 ,0.594125 ,0.704136 ,0.173615 ,(0.229027),1.430527 ,,(0.086472),,,,,,,,,,,
27.000000 ,42033.000000 ,0.234274 ,0.257058 ,0.366501 ,0.256603 ,0.175512 ,0.137945 ,0.146110 ,0.139673 ,0.220094 ,0.564412 ,0.700143 ,0.176371 ,(0.220094),1.425749 ,,(0.084078),,,,,,,,,,,
27.000000 ,42034.000000 ,0.228075 ,0.245501 ,0.359012 ,0.250163 ,0.187773 ,0.145660 ,0.154155 ,0.148475 ,0.223027 ,0.574093 ,0.696809 ,0.178683 ,(0.223027),1.462364 ,,(0.078364),,,,,,,,,,,
27.000000 ,42035.000000 ,0.229143 ,0.245555 ,0.358502 ,0.248278 ,0.186982 ,0.144966 ,0.153454 ,0.147827 ,0.220131 ,0.564532 ,0.692541 ,0.181655 ,(0.220131),1.459971 ,,(0.078775),,,,,,,,,,,
27.000000 ,42036.000000 ,0.231326 ,0.249078 ,0.357742 ,0.248410 ,0.179072 ,0.138920 ,0.147266 ,0.141708 ,0.214603 ,0.546482 ,0.694385 ,0.180370 ,(0.214603),1.436267 ,,(0.080591),,,,,,,,,,,
27.000000 ,42037.000000 ,0.224476 ,0.238900 ,0.349303 ,0.241578 ,0.187696 ,0.143555 ,0.152182 ,0.147558 ,0.217553 ,0.556082 ,0.691601 ,0.182312 ,(0.217553),1.462132 ,,(0.077205),,,,,,,,,,,
27.000000 ,42038.000000 ,0.219874 ,0.235065 ,0.342237 ,0.238040 ,0.185643 ,0.140543 ,0.149223 ,0.145357 ,0.217685 ,0.556516 ,0.695542 ,0.179564 ,(0.217685),1.455925 ,,(0.077358),,,,,,,,,,,
27.000000 ,42039.000000 ,0.212026 ,0.226373 ,0.334028 ,0.235648 ,0.192104 ,0.143363 ,0.152285 ,0.149438 ,0.223425 ,0.575411 ,0.705472 ,0.172696 ,(0.223425),1.475566 ,,(0.072706),,,,,,,,,,,
27.000000 ,42040.000000 ,0.203894 ,0.218303 ,0.328406 ,0.235652 ,0.201392 ,0.148600 ,0.157784 ,0.155796 ,0.233913 ,0.610668 ,0.717564 ,0.164440 ,(0.233913),1.504357 ,,(0.068014),,,,,,,,,,,
27.000000 ,42041.000000 ,0.208097 ,0.221371 ,0.331364 ,0.237033 ,0.198998 ,0.147629 ,0.156725 ,0.154325 ,0.228500 ,0.592351 ,0.715326 ,0.165959 ,(0.228500),1.496872 ,,(0.067460),,,,,,,,,,,
27.000000 ,42042.000000 ,0.216728 ,0.230791 ,0.342349 ,0.234155 ,0.194643 ,0.147077 ,0.155932 ,0.152164 ,0.224693 ,0.579623 ,0.683965 ,0.187673 ,(0.224693),1.483370 ,,(0.078898),,,,,,,,,,,
27.000000 ,42043.000000 ,0.206011 ,0.223215 ,0.332639 ,0.230444 ,0.196857 ,0.146418 ,0.155453 ,0.152858 ,0.235085 ,0.614669 ,0.692774 ,0.181493 ,(0.235085),1.490217 ,,(0.080018),,,,,,,,,,,
27.000000 ,42044.000000 ,0.200406 ,0.217633 ,0.328872 ,0.232250 ,0.203547 ,0.150227 ,0.159444 ,0.157450 ,0.242719 ,0.641026 ,0.706203 ,0.172193 ,(0.242719),1.511133 ,,(0.075058),,,,,,,,,,,
27.000000 ,42045.000000 ,0.193795 ,0.210385 ,0.321535 ,0.230150 ,0.208960 ,0.152139 ,0.161568 ,0.160640 ,0.247879 ,0.659146 ,0.715787 ,0.165646 ,(0.247879),1.528318 ,,(0.070967),,,,,,,,,,,
27.000000 ,42046.000000 ,0.187288 ,0.205584 ,0.315947 ,0.226506 ,0.211615 ,0.152491 ,0.162056 ,0.161935 ,0.255663 ,0.686955 ,0.716911 ,0.164883 ,(0.255663),1.536831 ,,(0.072993),,,,,,,,,,,
27.000000 ,42047.000000 ,0.184617 ,0.202970 ,0.310888 ,0.226196 ,0.210016 ,0.150052 ,0.159665 ,0.160150 ,0.254834 ,0.683965 ,0.727582 ,0.157688 ,(0.254834),1.531696 ,,(0.070160),,,,,,,,,,,
27.000000 ,42048.000000 ,0.180160 ,0.197707 ,0.304217 ,0.224168 ,0.212203 ,0.149700 ,0.159458 ,0.160909 ,0.256117 ,0.688595 ,0.736868 ,0.151498 ,(0.256117),1.538724 ,,(0.066357),,,,,,,,,,,
27.000000 ,42049.000000 ,0.177931 ,0.194805 ,0.299898 ,0.223201 ,0.212436 ,0.148652 ,0.158479 ,0.160520 ,0.255251 ,0.685469 ,0.744257 ,0.146620 ,(0.255251),1.539477 ,,(0.063366),,,,,,,,,,,
27.000000 ,42050.000000 ,0.205683 ,0.225003 ,0.334548 ,0.242182 ,0.195773 ,0.146095 ,0.155082 ,0.152241 ,0.238538 ,0.626525 ,0.723909 ,0.160154 ,(0.238538),1.486861 ,,(0.072306),,,,,,,,,,,
27.000000 ,42051.000000 ,0.200617 ,0.220301 ,0.329968 ,0.241406 ,0.199298 ,0.147506 ,0.156628 ,0.154403 ,0.243789 ,0.644764 ,0.731604 ,0.154998 ,(0.243789),1.497808 ,,(0.070235),,,,,,,,,,,
27.000000 ,42052.000000 ,0.194209 ,0.211065 ,0.322611 ,0.236810 ,0.209014 ,0.152455 ,0.161868 ,0.160804 ,0.248446 ,0.661152 ,0.734042 ,0.153375 ,(0.248446),1.528491 ,,(0.065298),,,,,,,,,,,
27.000000 ,42053.000000 ,0.187805 ,0.205875 ,0.317470 ,0.232410 ,0.213235 ,0.154004 ,0.163574 ,0.163307 ,0.256623 ,0.690424 ,0.732068 ,0.154689 ,(0.256623),1.542054 ,,(0.067467),,,,,,,,,,,
27.000000 ,42054.000000 ,0.209172 ,0.226245 ,0.332021 ,0.239727 ,0.189473 ,0.141034 ,0.149928 ,0.147266 ,0.226995 ,0.587305 ,0.722024 ,0.161424 ,(0.226995),1.467529 ,,(0.070993),,,,,,,,,,,
27.000000 ,42055.000000 ,0.228947 ,0.249994 ,0.348464 ,0.244552 ,0.164539 ,0.126344 ,0.134465 ,0.129829 ,0.206987 ,0.522028 ,0.701799 ,0.175227 ,(0.206987),1.393888 ,,(0.083959),,,,,,,,,,,
27.000000 ,42056.000000 ,0.227937 ,0.247540 ,0.346903 ,0.243087 ,0.167154 ,0.127980 ,0.136184 ,0.131704 ,0.206954 ,0.521923 ,0.700734 ,0.175963 ,(0.206954),1.401404 ,,(0.082500),,,,,,,,,,,
27.000000 ,42057.000000 ,0.218747 ,0.235442 ,0.339409 ,0.238389 ,0.180860 ,0.136478 ,0.145091 ,0.141481 ,0.216179 ,0.551602 ,0.702366 ,0.174835 ,(0.216179),1.441585 ,,(0.077538),,,,,,,,,,,
27.000000 ,42058.000000 ,0.217135 ,0.234340 ,0.338780 ,0.237750 ,0.182232 ,0.137336 ,0.145987 ,0.142461 ,0.218820 ,0.560231 ,0.701782 ,0.175239 ,(0.218820),1.445681 ,,(0.078223),,,,,,,,,,,
27.000000 ,42059.000000 ,0.217224 ,0.234655 ,0.337914 ,0.234162 ,0.180342 ,0.135789 ,0.144408 ,0.140954 ,0.217406 ,0.555604 ,0.692962 ,0.181361 ,(0.217406),1.440043 ,,(0.081718),,,,,,,,,,,
27.000000 ,42060.000000 ,0.217796 ,0.234521 ,0.335930 ,0.236149 ,0.177771 ,0.133519 ,0.142103 ,0.138831 ,0.213344 ,0.542407 ,0.702969 ,0.174420 ,(0.213344),1.432412 ,,(0.077923),,,,,,,,,,,
27.000000 ,42061.000000 ,0.210820 ,0.225554 ,0.330314 ,0.233100 ,0.188463 ,0.139931 ,0.148826 ,0.146340 ,0.220821 ,0.566804 ,0.705692 ,0.172544 ,(0.220821),1.464458 ,,(0.073723),,,,,,,,,,,
27.000000 ,42062.000000 ,0.240317 ,0.260153 ,0.355595 ,0.247260 ,0.155003 ,0.120511 ,0.128312 ,0.123033 ,0.193448 ,0.479692 ,0.695342 ,0.179703 ,(0.193448),1.366872 ,,(0.085338),,,,,,,,,,,
27.000000 ,42063.000000 ,0.230630 ,0.250087 ,0.351219 ,0.245056 ,0.168188 ,0.129562 ,0.137745 ,0.132841 ,0.207253 ,0.522871 ,0.697729 ,0.178044 ,(0.207253),1.404390 ,,(0.082959),,,,,,,,,,,
27.000000 ,42064.000000 ,0.220773 ,0.238670 ,0.344984 ,0.242400 ,0.182154 ,0.138590 ,0.147161 ,0.142963 ,0.219549 ,0.562621 ,0.702640 ,0.174647 ,(0.219549),1.445447 ,,(0.078385),,,,,,,,,,,
27.000000 ,42065.000000 ,0.231023 ,0.247023 ,0.351561 ,0.243356 ,0.174642 ,0.134408 ,0.142736 ,0.137807 ,0.206903 ,0.521760 ,0.692214 ,0.181883 ,(0.206903),1.423191 ,,(0.080194),,,,,,,,,,,
27.000000 ,42066.000000 ,0.222636 ,0.237457 ,0.346330 ,0.240213 ,0.186495 ,0.142041 ,0.150684 ,0.146377 ,0.217400 ,0.555585 ,0.693596 ,0.180919 ,(0.217400),1.458496 ,,(0.077274),,,,,,,,,,,
27.000000 ,42067.000000 ,0.215026 ,0.231503 ,0.344769 ,0.241894 ,0.196549 ,0.149004 ,0.157858 ,0.153837 ,0.231770 ,0.603387 ,0.701612 ,0.175356 ,(0.231770),1.489262 ,,(0.075462),,,,,,,,,,,
27.000000 ,42068.000000 ,0.220095 ,0.235454 ,0.347526 ,0.238807 ,0.192239 ,0.146490 ,0.155227 ,0.150841 ,0.224500 ,0.578982 ,0.687163 ,0.185422 ,(0.224500),1.475980 ,,(0.079355),,,,,,,,,,,
27.000000 ,42069.000000 ,0.210907 ,0.224051 ,0.344596 ,0.236435 ,0.211985 ,0.160101 ,0.169202 ,0.165436 ,0.240663 ,0.633878 ,0.686124 ,0.186153 ,(0.240663),1.538022 ,,(0.074904),,,,,,,,,,,
27.000000 ,42070.000000 ,0.200611 ,0.214742 ,0.340028 ,0.233084 ,0.225835 ,0.168812 ,0.178171 ,0.175282 ,0.257874 ,0.694960 ,0.685486 ,0.186601 ,(0.257874),1.583428 ,,(0.074934),,,,,,,,,,,
27.000000 ,42071.000000 ,0.234857 ,0.238387 ,0.363994 ,0.239084 ,0.208518 ,0.162189 ,0.170913 ,0.164757 ,0.215640 ,0.549850 ,0.656835 ,0.207121 ,(0.215640),1.526906 ,,(0.073872),,,,,,,,,,,
27.000000 ,42072.000000 ,0.224011 ,0.232795 ,0.357131 ,0.236623 ,0.210766 ,0.162248 ,0.171116 ,0.165798 ,0.229066 ,0.594257 ,0.662565 ,0.202960 ,(0.229066),1.534101 ,,(0.077591),,,,,,,,,,,
27.000000 ,42073.000000 ,0.213172 ,0.224501 ,0.349017 ,0.233321 ,0.217108 ,0.164893 ,0.173983 ,0.169751 ,0.241637 ,0.637260 ,0.668507 ,0.198676 ,(0.241637),1.554632 ,,(0.077973),,,,,,,,,,,
27.000000 ,42074.000000 ,0.204692 ,0.218271 ,0.345975 ,0.233237 ,0.226327 ,0.170743 ,0.179992 ,0.176327 ,0.256567 ,0.690223 ,0.674144 ,0.194640 ,(0.256567),1.585072 ,,(0.077779),,,,,,,,,,,
27.000000 ,42075.000000 ,0.195275 ,0.211894 ,0.338922 ,0.231007 ,0.230617 ,0.171894 ,0.181327 ,0.178706 ,0.268901 ,0.735608 ,0.681594 ,0.189348 ,(0.268901),1.599484 ,,(0.078955),,,,,,,,,,,
27.000000 ,42076.000000 ,0.190961 ,0.209231 ,0.336486 ,0.230819 ,0.233188 ,0.173028 ,0.182537 ,0.180319 ,0.275904 ,0.762067 ,0.685970 ,0.186261 ,(0.275904),1.608200 ,,(0.079491),,,,,,,,,,,
27.000000 ,42077.000000 ,0.200141 ,0.215133 ,0.341636 ,0.228916 ,0.227209 ,0.170218 ,0.179561 ,0.176491 ,0.261168 ,0.706976 ,0.670058 ,0.197563 ,(0.261168),1.588023 ,,(0.081081),,,,,,,,,,,
27.000000 ,42078.000000 ,0.195054 ,0.209879 ,0.339752 ,0.229196 ,0.236292 ,0.176127 ,0.185598 ,0.183015 ,0.270562 ,0.741835 ,0.674598 ,0.194316 ,(0.270562),1.618801 ,,(0.078361),,,,,,,,,,,
27.000000 ,42079.000000 ,0.188482 ,0.202627 ,0.335791 ,0.229145 ,0.247324 ,0.182707 ,0.192355 ,0.190665 ,0.280978 ,0.781556 ,0.682404 ,0.188775 ,(0.280978),1.657185 ,,(0.073746),,,,,,,,,,,
27.000000 ,42080.000000 ,0.215485 ,0.232487 ,0.363932 ,0.246078 ,0.220390 ,0.170983 ,0.179828 ,0.173772 ,0.256201 ,0.688900 ,0.676165 ,0.193200 ,(0.256201),1.565384 ,,(0.080962),,,,,,,,,,,
27.000000 ,42081.000000 ,0.233397 ,0.254105 ,0.379602 ,0.244760 ,0.198035 ,0.157702 ,0.166043 ,0.158114 ,0.238508 ,0.626423 ,0.644781 ,0.215968 ,(0.238508),1.493875 ,,(0.097749),,,,,,,,,,,
27.000000 ,42082.000000 ,0.235737 ,0.256472 ,0.379611 ,0.242481 ,0.193590 ,0.154298 ,0.162584 ,0.154681 ,0.233810 ,0.610318 ,0.638763 ,0.220433 ,(0.233810),1.480127 ,,(0.100418),,,,,,,,,,,
27.000000 ,42083.000000 ,0.238299 ,0.257785 ,0.379972 ,0.240609 ,0.191589 ,0.152837 ,0.161089 ,0.153163 ,0.229144 ,0.594519 ,0.633228 ,0.224569 ,(0.229144),1.473988 ,,(0.101266),,,,,,,,,,,
27.000000 ,42084.000000 ,0.227118 ,0.243080 ,0.372320 ,0.234416 ,0.210010 ,0.165208 ,0.173803 ,0.166675 ,0.242230 ,0.639322 ,0.629608 ,0.227289 ,(0.242230),1.531676 ,,(0.097020),,,,,,,,,,,
27.000000 ,42085.000000 ,0.253158 ,0.281025 ,0.395800 ,0.263943 ,0.169578 ,0.138599 ,0.146294 ,0.137155 ,0.219801 ,0.563450 ,0.666861 ,0.199860 ,(0.219801),1.408414 ,,(0.099365),,,,,,,,,,,
27.000000 ,42086.000000 ,0.250308 ,0.272975 ,0.392793 ,0.260185 ,0.179970 ,0.146267 ,0.154171 ,0.145099 ,0.221559 ,0.569239 ,0.662398 ,0.203082 ,(0.221559),1.438935 ,,(0.094737),,,,,,,,,,,
27.000000 ,42087.000000 ,0.240377 ,0.258118 ,0.385818 ,0.254771 ,0.198311 ,0.159203 ,0.167448 ,0.158843 ,0.232260 ,0.605050 ,0.660342 ,0.204571 ,(0.232260),1.494734 ,,(0.088658),,,,,,,,,,,
27.000000 ,42088.000000 ,0.234132 ,0.249955 ,0.381585 ,0.251564 ,0.208428 ,0.166076 ,0.174493 ,0.166297 ,0.239482 ,0.629786 ,0.659260 ,0.205356 ,(0.239482),1.526618 ,,(0.086002),,,,,,,,,,,
27.000000 ,42089.000000 ,0.252994 ,0.269214 ,0.403403 ,0.266900 ,0.199504 ,0.163684 ,0.171654 ,0.161166 ,0.229143 ,0.594514 ,0.661620 ,0.203644 ,(0.229143),1.498450 ,,(0.085700),,,,,,,,,,,
27.000000 ,42090.000000 ,0.244302 ,0.260489 ,0.399738 ,0.262266 ,0.210911 ,0.171920 ,0.180028 ,0.169769 ,0.241345 ,0.636245 ,0.656095 ,0.207660 ,(0.241345),1.534567 ,,(0.086421),,,,,,,,,,,
27.000000 ,42091.000000 ,0.234543 ,0.250741 ,0.393821 ,0.256239 ,0.221980 ,0.179244 ,0.187513 ,0.177836 ,0.253481 ,0.679100 ,0.650650 ,0.211644 ,(0.253481),1.570629 ,,(0.087322),,,,,,,,,,,
27.000000 ,42092.000000 ,0.227426 ,0.243819 ,0.391285 ,0.255018 ,0.232192 ,0.186529 ,0.194871 ,0.185468 ,0.264839 ,0.720493 ,0.651745 ,0.210841 ,(0.264839),1.604819 ,,(0.086074),,,,,,,,,,,
27.000000 ,42093.000000 ,0.216120 ,0.234430 ,0.386329 ,0.249125 ,0.244699 ,0.194846 ,0.203299 ,0.194553 ,0.282528 ,0.787566 ,0.644852 ,0.215915 ,(0.282528),1.647951 ,,(0.089525),,,,,,,,,,,
27.000000 ,42094.000000 ,0.245463 ,0.257082 ,0.415845 ,0.263379 ,0.235930 ,0.195248 ,0.203035 ,0.190609 ,0.257643 ,0.694123 ,0.633358 ,0.224471 ,(0.257643),1.617561 ,,(0.086203),,,,,,,,,,,
27.000000 ,42095.000000 ,0.277442 ,0.290546 ,0.446839 ,0.277287 ,0.211956 ,0.182232 ,0.189464 ,0.174165 ,0.233883 ,0.610566 ,0.620553 ,0.234147 ,(0.233883),1.537929 ,,(0.094478),,,,,,,,,,,
27.000000 ,42096.000000 ,0.271964 ,0.286564 ,0.445145 ,0.276055 ,0.216727 ,0.185875 ,0.193123 ,0.177840 ,0.241499 ,0.636781 ,0.620146 ,0.234457 ,(0.241499),1.553389 ,,(0.095478),,,,,,,,,,,
